isChapter, link, compareLink, text, isChildLink, similarHrefCount, containsChapter, endsWithNumber
false,https://mangareader.site/chapter/iron-ladies/chapter-338,chapter/iron-ladies/chapter-338,#338,false,96,true,true
false,https://mangareader.site/manga/onepunch-man_114,manga/onepunch-man_114,,false,11,false,true
false,https://mangareader.site/chapter/onepunch-man_114/chapter-138,chapter/onepunch-man_114/chapter-138,#138,false,96,true,true
false,https://mangareader.site/manga/shen-yi-di-nu,manga/shen-yi-di-nu,,false,13,false,false
false,https://mangareader.site/chapter/shen-yi-di-nu/chapter-360.5,chapter/shen-yi-di-nu/chapter-360.5,#360.5,false,96,true,true
false,https://mangareader.site/manga/volcanic-age,manga/volcanic-age,,false,12,false,false
false,https://mangareader.site/chapter/volcanic-age/chapter-156,chapter/volcanic-age/chapter-156,#156,false,96,true,true
false,https://mangareader.site/manga/the-ruler-of-the-land,manga/the-ruler-of-the-land,,false,12,false,false
false,https://mangareader.site/chapter/the-ruler-of-the-land/chapter-589,chapter/the-ruler-of-the-land/chapter-589,#589,false,96,true,true
false,https://mangareader.site/manga/combat-continent,manga/combat-continent,,false,12,false,false
false,https://mangareader.site/chapter/combat-continent/chapter-266.5,chapter/combat-continent/chapter-266.5,#266.5,false,65,true,true
false,https://mangareader.site/manga/ao-no-exorcist_124,manga/ao-no-exorcist_124,,false,17,false,true
false,https://mangareader.site/chapter/ao-no-exorcist_124/chapter-128,chapter/ao-no-exorcist_124/chapter-128,#128,false,96,true,true
false,https://mangareader.site/manga/jujutsu-kaisen,manga/jujutsu-kaisen,,false,8,false,false
false,https://mangareader.site/chapter/jujutsu-kaisen/chapter-134,chapter/jujutsu-kaisen/chapter-134,#134,false,94,true,true
false,https://mangareader.site/manga/dr-stone_108,manga/dr-stone_108,,false,10,false,true
false,https://mangareader.site/chapter/dr-stone_108/chapter-180,chapter/dr-stone_108/chapter-180,#180,false,96,true,true
false,https://mangareader.site/manga/uq-holder_122,manga/uq-holder_122,,false,13,false,true
false,https://mangareader.site/chapter/uq-holder_122/chapter-179,chapter/uq-holder_122/chapter-179,#179,false,96,true,true
false,https://www.facebook.com/MangaReader.io,mangareader.io,,false,9,false,false
false,https://www.instagram.com/mangareader.io,mangareader.io,,false,9,false,false
false,https://twitter.com/MangaReaderIO,mangareaderio,,false,9,false,false
false,https://www.pinterest.com/mangareaderio,mangareaderio,,false,9,false,false
false,https://www.youtube.com/channel/UCNvF60s459_xiD1F_1EwxbA,channel/ucnvf60s459_xid1f_1ewxba,,false,0,false,true
false,https://mangareader.site/contact,contact,Contact,false,0,false,false
false,https://mangareader.site/terms,terms,Terms,false,0,false,false
false,https://mangareader.site/privacy,privacy,Privacy,false,0,false,false
false,https://mangahub.io,https://mangahub.io,©mangahub.io group,false,1,false,false
false,https://mangareader.site/user/history,user/history,Full List,false,0,false,false
false,/css/notifications.css,/css/notifications.css,,false,2,false,false
false,/css/nprogress.css,/css/nprogress.css,,false,2,false,false
false,https://gmpg.org/xfn/11,xfn/11,,false,0,false,true
false,https://www.mangaread.org/xmlrpc.php,xmlrpc.php,,false,1,false,false
false,https://www.mangaread.org/wp-content/cache/min/1/62c9eef95913058e84b00d5e1f91ae9e.css,wp-content/cache/min/1/62c9eef95913058e84b00d5e1f91ae9e.css,,false,1,false,true
false,https://www.mangaread.org/manga/jungle-juice,manga/jungle-juice,,true,23,false,false
false,https://fonts.gstatic.com,https://fonts.gstatic.com,,false,2,false,false
false,https://www.mangaread.org/feed,feed,,false,0,false,false
false,https://www.mangaread.org/comments/feed,comments/feed,,false,0,false,false
false,https://www.mangaread.org/manga/jungle-juice/feed,manga/jungle-juice/feed,,true,28,false,false
false,https://www.mangaread.org/wp-json,wp-json,,false,2,false,false
false,https://www.mangaread.org/xmlrpc.php?rsd,xmlrpc.php?rsd,,false,1,false,false
false,https://www.mangaread.org/wp-includes/wlwmanifest.xml,wp-includes/wlwmanifest.xml,,false,0,false,false
false,https://www.mangaread.org/?p=5999,?p=5999,,false,0,false,true
false,https://www.mangaread.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mangaread.org%2Fmanga%2Fjungle-juice%2F,wp-json/oembed/1.0/embed?url=https%3a%2f%2fwww.mangaread.org%2fmanga%2fjungle-juice%2f,,false,3,false,true
false,https://www.mangaread.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.mangaread.org%2Fmanga%2Fjungle-juice%2F&format=xml,wp-json/oembed/1.0/embed?url=https%3a%2f%2fwww.mangaread.org%2fmanga%2fjungle-juice%2f&format=xml,,false,5,false,true
false,https://www.mangaread.org/wp-content/themes/madara/app/lib/fontawesome/web-fonts-with-css/webfonts/fa-solid-900.woff2,wp-content/themes/madara/app/lib/fontawesome/web-fonts-with-css/webfonts/fa-solid-900.woff2,,false,3,false,true
false,https://www.mangaread.org/wp-content/themes/madara/css/fonts/ionicons/fonts/ionicons.woff2?v=4.5.5,wp-content/themes/madara/css/fonts/ionicons/fonts/ionicons.woff2?v=4.5.5,,false,4,false,true
false,https://www.mangaread.org/wp-content/themes/madara/app/lib/fontawesome/web-fonts-with-css/webfonts/fa-brands-400.woff2,wp-content/themes/madara/app/lib/fontawesome/web-fonts-with-css/webfonts/fa-brands-400.woff2,,false,3,false,true
false,https://www.mangaread.org/manga/jungle-juice/amp,manga/jungle-juice/amp,,true,30,false,false
false,https://www.mangaread.org/wp-content/uploads/2017/10/cropped-unnamed-32x32.png,wp-content/uploads/2017/10/cropped-unnamed-32x32.png,,false,1,false,true
false,https://adservice.google.ru/adsid/integrator.js?domain=www.mangaread.org,adsid/integrator.js?domain=www.mangaread.org,,false,1,false,false
false,https://adservice.google.com/adsid/integrator.js?domain=www.mangaread.org,adsid/integrator.js?domain=www.mangaread.org,,false,1,false,false
false,/manga/jungle-juice/?_pmch=1610688696334,/manga/jungle-juice/?_pmch=1610688696334,click,true,1,false,true
false,https://www.mangaread.org,https://www.mangaread.org,,false,2,false,false
false,https://www.mangaread.org/manga/?m_orderby=rating,manga/?m_orderby=rating,TOP,false,5,false,false
false,https://www.mangaread.org/contact,contact,CONTACT,false,0,false,false
false,javascript:;,javascript:;,,false,2,false,false
false,https://www.mangaread.org/?s=&post_type=wp-manga,?s=&post_type=wp-manga,Advanced,false,0,false,false
false,javascript:void(0),javascript:void(0),Sign up,false,2,false,true
false,https://www.mangaread.org/genres/adventure,genres/adventure,Adventure,false,26,false,false
false,https://www.mangaread.org/genres/manhwa,genres/manhwa,Manhwa,false,28,false,false
false,https://www.mangaread.org/genres/action,genres/action,Action,false,33,false,false
false,https://www.mangaread.org/genres/manhua,genres/manhua,Manhua,false,27,false,false
false,https://www.mangaread.org/genres/fantasy,genres/fantasy,Fantasy,false,28,false,false
false,https://www.mangaread.org/genres/comedy,genres/comedy,Comedy,false,29,false,false
false,https://www.mangaread.org/genres/romance,genres/romance,Romance,false,33,false,false
false,https://www.mangaread.org/genres/drama,genres/drama,Drama,false,27,false,false
false,https://www.mangaread.org/genres/school-life,genres/school-life,School Life,false,23,false,false
false,https://www.mangaread.org/genres/shoujo,genres/shoujo,Shoujo,false,26,false,false
false,https://www.mangaread.org/genres/comic,genres/comic,Comic,false,29,false,false
false,https://www.mangaread.org/genres/shounen,genres/shounen,Shounen,false,31,false,false
false,https://www.mangaread.org/genres/cooking,genres/cooking,Cooking,false,26,false,false
false,https://www.mangaread.org/genres/doujinshi,genres/doujinshi,Doujinshi,false,29,false,false
false,https://www.mangaread.org/genres/ecchi,genres/ecchi,Ecchi,false,27,false,false
false,https://www.mangaread.org/genres/gender-bender,genres/gender-bender,Gender Bender,false,7,false,false
false,https://www.mangaread.org/genres/harem,genres/harem,Harem,false,32,false,false
false,https://www.mangaread.org/genres/historical,genres/historical,Historical,false,33,false,false
false,https://www.mangaread.org/genres/horror,genres/horror,Horror,false,32,false,false
false,https://www.mangaread.org/genres/josei,genres/josei,Josei,false,31,false,false
false,https://www.mangaread.org/genres/martial-arts,genres/martial-arts,Martial Arts,false,25,false,false
false,https://www.mangaread.org/genres/mecha,genres/mecha,Mecha,false,31,false,false
false,https://www.mangaread.org/genres/mystery,genres/mystery,Mystery,false,23,false,false
false,https://www.mangaread.org/genres/one-shot,genres/one-shot,One shot,false,32,false,false
false,https://www.mangaread.org/genres/psychological,genres/psychological,Psychological,false,31,false,false
false,https://www.mangaread.org/genres/sci-fi,genres/sci-fi,Sci-fi,false,22,false,false
false,https://www.mangaread.org/genres/seinen,genres/seinen,Seinen,false,34,false,false
false,https://www.mangaread.org/genres/shoujo-ai,genres/shoujo-ai,Shoujo Ai,false,29,false,false
false,https://www.mangaread.org/genres/shounen-ai,genres/shounen-ai,Shounen Ai,false,32,false,false
false,https://www.mangaread.org/genres/slice-of-life,genres/slice-of-life,Slice of Life,false,22,false,false
false,https://www.mangaread.org/genres/smut,genres/smut,Smut,false,30,false,false
false,https://www.mangaread.org/genres/sports,genres/sports,Sports,false,31,false,false
false,https://www.mangaread.org/genres/tragedy,genres/tragedy,Tragedy,false,28,false,false
false,https://www.mangaread.org/genres/supernatural,genres/supernatural,Supernatural,false,21,false,false
false,https://www.mangaread.org/genres/webtoon,genres/webtoon,Webtoon,false,26,false,false
false,https://www.mangaread.org/m-author/youn-in-wan,m-author/youn-in-wan,YOUN In-Wan,false,0,false,false
false,https://www.mangaread.org/artist/juder,artist/juder,JUDER,false,0,false,false
false,https://www.mangaread.org/release/2020,release/2020,2020,false,19,false,true
false,#manga-discussion,#manga-discussion,,false,0,false,false
true,https://www.mangaread.org/manga/jungle-juice/chapter-7,manga/jungle-juice/chapter-7,Chapter 7,true,41,true,true
true,https://www.mangaread.org/manga/jungle-juice/chapter-6,manga/jungle-juice/chapter-6,Chapter 6,true,41,true,true
false,x-apple-data-detectors://0,x-apple-data-detectors://0,11.01.2021,false,8,false,true
true,https://www.mangaread.org/manga/jungle-juice/chapter-5,manga/jungle-juice/chapter-5,Chapter 5,true,42,true,true
false,x-apple-data-detectors://1,x-apple-data-detectors://1,10.01.2021,false,8,false,true
true,https://www.mangaread.org/manga/jungle-juice/chapter-4,manga/jungle-juice/chapter-4,Chapter 4,true,41,true,true
false,x-apple-data-detectors://2,x-apple-data-detectors://2,10.01.2021,false,8,false,true
true,https://www.mangaread.org/manga/jungle-juice/chapter-3,manga/jungle-juice/chapter-3,Chapter 3,true,43,true,true
false,x-apple-data-detectors://3,x-apple-data-detectors://3,10.01.2021,false,8,false,true
true,https://www.mangaread.org/manga/jungle-juice/chapter-2,manga/jungle-juice/chapter-2,Chapter 2,true,41,true,true
false,x-apple-data-detectors://4,x-apple-data-detectors://4,10.01.2021,false,8,false,true
true,https://www.mangaread.org/manga/jungle-juice/chapter-1,manga/jungle-juice/chapter-1,Chapter 1,true,43,true,true
false,x-apple-data-detectors://5,x-apple-data-detectors://5,10.01.2021,false,8,false,true
false,/manga/jungle-juice/#respond,/manga/jungle-juice/#respond,Cancel reply,true,2,false,false
false,https://www.mangaread.org/manga/jungle-juice/#comment-27068,manga/jungle-juice/#comment-27068,15.01.2021 at 00:38,true,27,false,true
false,#comment-27068,#comment-27068,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-26505,manga/jungle-juice/#comment-26505,12.01.2021 at 19:06,true,30,false,true
false,#comment-26505,#comment-26505,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-26335,manga/jungle-juice/#comment-26335,12.01.2021 at 10:23,true,32,false,true
false,#comment-26335,#comment-26335,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-26235,manga/jungle-juice/#comment-26235,12.01.2021 at 03:01,true,32,false,true
false,#comment-26235,#comment-26235,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-26261,manga/jungle-juice/#comment-26261,12.01.2021 at 05:19,true,28,false,true
false,#comment-26261,#comment-26261,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-26012,manga/jungle-juice/#comment-26012,11.01.2021 at 13:49,true,29,false,true
false,#comment-26012,#comment-26012,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-25802,manga/jungle-juice/#comment-25802,11.01.2021 at 00:29,true,32,false,true
false,#comment-25802,#comment-25802,Reply,false,7,false,true
false,https://www.mangaread.org/manga/jungle-juice/#comment-25789,manga/jungle-juice/#comment-25789,10.01.2021 at 23:02,true,32,false,true
false,#comment-25789,#comment-25789,Reply,false,7,false,true
false,https://www.mangaread.org/manga/martial-peak,manga/martial-peak,,false,25,false,false
false,https://www.mangaread.org/manga/martial-peak/chapter-900,manga/martial-peak/chapter-900,Chapter 900,false,39,true,true
false,https://www.mangaread.org/manga/martial-peak/chapter-899,manga/martial-peak/chapter-899,Chapter 899,false,38,true,true
false,https://www.mangaread.org/manga/apotheosis,manga/apotheosis,,false,7,false,false
false,https://www.mangaread.org/manga/apotheosis/chapter-687,manga/apotheosis/chapter-687,Chapter 687,false,23,true,true
false,https://www.mangaread.org/manga/apotheosis/chapter-686,manga/apotheosis/chapter-686,Chapter 686,false,23,true,true
false,x-apple-data-detectors://14,x-apple-data-detectors://14,09.01.2021,false,8,false,true
false,https://www.mangaread.org/manga/solo-leveling-manhwa,manga/solo-leveling-manhwa,,false,33,false,false
false,https://www.mangaread.org/manga/solo-leveling-manhwa/chapter-135,manga/solo-leveling-manhwa/chapter-135,Chapter 135,false,34,true,true
false,https://www.mangaread.org/manga/solo-leveling-manhwa/chapter-134,manga/solo-leveling-manhwa/chapter-134,Chapter 134,false,30,true,true
false,x-apple-data-detectors://15,x-apple-data-detectors://15,06.01.2021,false,8,false,true
false,https://www.mangaread.org/manga/the-beginning-after-the-end,manga/the-beginning-after-the-end,,false,27,false,false
false,https://www.mangaread.org/manga/the-beginning-after-the-end/chapter-87,manga/the-beginning-after-the-end/chapter-87,Chapter 87,false,16,true,true
false,x-apple-data-detectors://16,x-apple-data-detectors://16,09.01.2021,false,8,false,true
false,https://www.mangaread.org/manga/the-beginning-after-the-end/chapter-86,manga/the-beginning-after-the-end/chapter-86,Chapter 86,false,16,true,true
false,https://www.mangaread.org/manga/versatile-mage,manga/versatile-mage,,false,42,false,false
false,https://www.mangaread.org/manga/versatile-mage/chapter-571,manga/versatile-mage/chapter-571,Chapter 571,false,43,true,true
false,https://www.mangaread.org/manga/versatile-mage/chapter-570,manga/versatile-mage/chapter-570,Chapter 570,false,43,true,true
false,https://www.mangaread.org/manga/tales-of-demons-and-gods,manga/tales-of-demons-and-gods,,false,14,false,false
false,https://www.mangaread.org/manga/tales-of-demons-and-gods/chapter-310-1,manga/tales-of-demons-and-gods/chapter-310-1,Chapter 310.1,false,23,true,true
false,https://www.mangaread.org/manga/tales-of-demons-and-gods/chapter-309-5_1,manga/tales-of-demons-and-gods/chapter-309-5_1,Chapter 309.5,false,25,true,true
false,https://www.mangaread.org/manga/yuan-zun,manga/yuan-zun,,false,9,false,false
false,https://www.mangaread.org/manga/yuan-zun/chapter-285-5,manga/yuan-zun/chapter-285-5,Chapter 285.5,false,36,true,true
false,https://www.mangaread.org/manga/yuan-zun/chapter-285,manga/yuan-zun/chapter-285,Chapter 285,false,34,true,true
false,/manga/?m_orderby=trending,/manga/?m_orderby=trending,Here for more Popular Manga,false,1,false,false
false,https://www.mangaread.org/release/2021,release/2021,2021,false,19,false,true
false,https://www.mangaread.org/release/2019,release/2019,2019,false,19,false,true
false,https://www.mangaread.org/release/2018,release/2018,2018,false,19,false,true
false,https://www.mangaread.org/release/2017,release/2017,2017,false,19,false,true
false,https://www.mangaread.org/release/2016,release/2016,2016,false,19,false,true
false,https://www.mangaread.org/release/2015,release/2015,2015,false,19,false,true
false,https://www.mangaread.org/release/2014,release/2014,2014,false,19,false,true
false,https://www.mangaread.org/release/2013,release/2013,2013,false,19,false,true
false,https://www.mangaread.org/release/2012,release/2012,2012,false,19,false,true
false,https://www.mangaread.org/release/2011,release/2011,2011,false,19,false,true
false,https://www.mangaread.org/release/2010,release/2010,2010,false,19,false,true
false,https://www.mangaread.org/release/2009,release/2009,2009,false,19,false,true
false,https://www.mangaread.org/release/2007,release/2007,2007,false,19,false,true
false,https://www.mangaread.org/release/2006,release/2006,2006,false,19,false,true
false,https://www.mangaread.org/release/2005,release/2005,2005,false,19,false,true
false,https://www.mangaread.org/release/2002,release/2002,2002,false,19,false,true
false,https://www.mangaread.org/release/2001,release/2001,2001,false,19,false,true
false,https://www.mangaread.org/release/1999,release/1999,1999,false,19,false,true
false,https://www.mangaread.org/release/1997,release/1997,1997,false,19,false,true
false,https://www.mangaread.org/manga/my-amazing-wechat,manga/my-amazing-wechat,,false,31,false,false
false,https://www.mangaread.org/manga/my-amazing-wechat/chapter-293,manga/my-amazing-wechat/chapter-293,Chapter 293,false,33,true,true
false,https://www.mangaread.org/manga/my-amazing-wechat/chapter-292,manga/my-amazing-wechat/chapter-292,Chapter 292,false,32,true,true
false,https://www.mangaread.org/manga/lazy-dungeon-master,manga/lazy-dungeon-master,,false,38,false,false
false,https://www.mangaread.org/manga/lazy-dungeon-master/chapter-25,manga/lazy-dungeon-master/chapter-25,Chapter 25,false,48,true,true
false,https://www.mangaread.org/manga/lazy-dungeon-master/chapter-24,manga/lazy-dungeon-master/chapter-24,Chapter 24,false,48,true,true
false,https://www.mangaread.org/manga/cultivator-against-hero-society,manga/cultivator-against-hero-society,,false,34,false,false
false,https://www.mangaread.org/manga/cultivator-against-hero-society/chapter-55,manga/cultivator-against-hero-society/chapter-55,Chapter 55,false,33,true,true
false,https://www.mangaread.org/manga/cultivator-against-hero-society/chapter-54,manga/cultivator-against-hero-society/chapter-54,Chapter 54,false,33,true,true
false,https://www.mangaread.org/manga/reader,manga/reader,,false,12,false,false
false,https://www.mangaread.org/manga/reader/chapter-86,manga/reader/chapter-86,Chapter 86,false,24,true,true
false,https://www.mangaread.org/manga/reader/chapter-85,manga/reader/chapter-85,Chapter 85,false,24,true,true
false,https://www.mangaread.org/blog,blog,BLOG,false,0,false,false
false,https://www.mangaread.org/about-us,about-us,ABOUT US,false,0,false,false
false,http://Mangaread.org,http://mangaread.org,Mangaread.org,false,2,false,false
false,javascript:avoid(0),javascript:avoid(0),Lost your password?,false,2,false,true
